6.40	1.00	88.89
5.41	11.00	89.19
7.86	2.00	91.67
5.19	0.00	100.00
7.53	2.00	90.00
5.44	3.00	85.00
7.06	2.00	100.00
5.60	1.00	84.00
6.33	0.00	88.89
3.34	0.00	100.00
0.51	12.00	92.45
7.29	2.00	75.00
0.04	3.00	81.82
5.01	1.00	75.00
0.06	1.00	93.33
5.81	28.00	91.59
0.47	4.00	100.00
2.76	1.00	66.67
6.38	22.00	91.98
3.00	21.00	92.31
0.39	1.00	92.00
2.44	1.00	100.00
4.64	18.00	82.98
2.50	1.00	100.00
2.13	1.00	100.00
7.86	0.00	100.00
0.87	9.00	92.73
3.00	2.00	50.00
3.74	2.00	84.00
1.60	4.00	84.42
0.77	7.00	85.37
5.86	6.00	89.47
8.35	2.00	94.74
5.87	0.00	0.00
7.98	12.00	85.71
3.16	4.00	97.83
7.79	4.00	97.83
7.37	1.00	91.67
0.64	3.00	91.18
0.70	2.00	90.91
8.60	4.00	73.68
3.49	5.00	80.00
5.23	0.00	92.86
4.38	5.00	83.33
5.87	1.00	93.33
7.57	0.00	87.50
7.99	2.00	86.67
7.50	2.00	92.31
2.34	2.00	87.50
6.98	1.00	100.00
6.14	2.00	88.89
1.63	6.00	74.42
3.51	3.00	81.08
2.49	1.00	92.31
0.00	0.00	100.00
0.28	1.00	50.00
1.60	6.00	100.00
2.37	3.00	94.74
6.71	4.00	69.57
8.15	0.00	0.00
5.21	3.00	88.24
8.06	2.00	100.00
5.94	4.00	77.78
2.56	0.00	100.00
4.94	1.00	92.31
6.34	3.00	84.62
6.57	1.00	100.00
6.18	4.00	88.71
8.45	4.00	88.46
7.72	0.00	75.00
3.70	3.00	92.86
4.90	4.00	84.91
1.89	8.00	89.13
6.42	1.00	90.00
2.46	1.00	85.71
8.30	7.00	90.91
6.51	0.00	93.33
6.73	2.00	62.50
7.41	1.00	100.00
7.76	6.00	84.62
6.69	0.00	100.00
8.59	0.00	85.71
8.04	4.00	88.89
4.13	3.00	100.00
8.04	1.00	100.00
1.62	6.00	93.75
7.57	9.00	90.20
0.87	0.00	25.00
1.76	1.00	71.43
2.19	0.00	75.00
8.52	9.00	86.49
1.70	0.00	0.00
8.19	0.00	92.59
1.27	1.00	100.00
2.67	3.00	94.29
4.96	1.00	80.00
7.40	3.00	94.29
7.30	3.00	90.32
3.99	10.00	91.74
2.74	1.00	87.50
8.46	5.00	86.21
0.38	3.00	95.83
0.15	0.00	66.67
2.83	1.00	100.00
3.78	5.00	85.71
7.36	0.00	100.00
3.32	4.00	93.10
5.09	1.00	83.33
7.26	4.00	82.14
3.29	2.00	71.43
5.47	1.00	100.00
5.06	6.00	86.49
5.32	12.00	84.16
3.06	0.00	83.33
8.05	0.00	84.62
1.56	2.00	100.00
0.92	8.00	86.67
4.60	6.00	92.65
5.81	0.00	0.00
0.74	4.00	75.29
3.67	1.00	100.00
0.49	8.00	88.06
2.15	2.00	77.78
6.18	1.00	80.00
7.32	7.00	88.46
8.33	1.00	100.00
8.09	1.00	92.86
0.48	4.00	94.83
8.19	2.00	93.75
7.23	2.00	88.46
2.47	0.00	50.00
7.40	4.00	88.73
8.52	2.00	100.00
4.33	1.00	100.00
0.05	1.00	100.00
4.91	4.00	90.24
4.85	1.00	87.50
4.94	3.00	94.12
8.54	1.00	100.00
6.55	6.00	91.23
5.13	4.00	100.00
2.49	1.00	100.00
2.26	2.00	85.71
5.28	26.00	89.15
8.21	3.00	83.78
4.74	21.00	84.88
3.67	4.00	84.00
8.18	10.00	88.42
8.08	1.00	70.00
5.70	5.00	71.43
2.28	2.00	89.47
0.23	22.00	90.00
0.02	5.00	94.00
4.28	8.00	85.71
0.20	1.00	75.00
5.99	1.00	87.50
8.15	1.00	57.14
8.14	2.00	90.00
3.66	0.00	100.00
7.89	0.00	100.00
7.47	3.00	84.21
6.77	8.00	83.33
1.96	1.00	80.43
1.33	7.00	75.00
2.62	1.00	96.55
1.10	7.00	90.32
5.56	1.00	100.00
2.80	3.00	90.48
7.92	0.00	100.00
1.96	0.00	50.00
0.35	2.00	100.00
0.22	1.00	80.00
6.31	2.00	89.29
2.89	3.00	95.45
0.54	4.00	75.00
6.38	1.00	100.00
5.90	2.00	66.67
8.92	10.00	86.33
2.60	2.00	91.67
0.79	0.00	100.00
0.18	1.00	100.00
4.80	0.00	50.00
6.43	11.00	72.79
1.79	0.00	100.00
4.06	12.00	86.00
6.72	0.00	100.00
2.41	2.00	100.00
4.73	3.00	92.86
4.81	0.00	0.00
2.01	0.00	100.00
8.98	0.00	90.00
8.57	2.00	62.50
8.96	1.00	100.00
3.54	1.00	75.00
3.38	1.00	100.00
2.95	0.00	92.31
5.94	5.00	90.74
6.73	0.00	100.00
4.97	1.00	100.00
0.24	4.00	92.59
8.34	1.00	100.00
1.16	1.00	100.00
5.64	1.00	100.00
6.84	2.00	100.00
8.37	1.00	85.71
5.06	4.00	100.00
5.31	2.00	93.55
4.75	7.00	91.11
5.80	3.00	92.00
3.10	1.00	100.00
0.09	2.00	86.67
6.69	1.00	66.67
6.39	2.00	85.71
2.45	2.00	57.89
4.92	0.00	100.00
3.75	1.00	83.33
3.21	2.00	75.00
4.89	0.00	100.00
0.39	3.00	91.67
3.55	2.00	76.92
7.30	2.00	76.92
0.30	0.00	66.67
1.58	3.00	66.67
8.51	1.00	100.00
0.13	1.00	80.65
7.85	7.00	84.48
2.23	1.00	66.67
1.77	3.00	69.23
8.92	2.00	100.00
1.08	3.00	93.55
1.06	1.00	87.50
1.45	1.00	77.78
2.73	1.00	100.00
2.18	9.00	82.22
0.36	0.00	100.00
4.76	1.00	57.14
1.20	1.00	100.00
0.72	20.00	88.14
1.12	13.00	86.62
7.46	4.00	83.72
3.65	3.00	85.71
5.94	3.00	91.18
8.00	7.00	94.05
1.18	1.00	75.00
0.86	0.00	100.00
0.87	2.00	85.71
4.51	17.00	83.42
1.79	17.00	83.42
4.10	17.00	83.42
2.77	4.00	82.00
3.15	3.00	80.36
1.74	1.00	100.00
8.85	5.00	82.05
3.74	1.00	83.33
6.49	3.00	100.00
8.38	3.00	79.31
4.78	0.00	100.00
0.86	0.00	100.00
3.37	3.00	60.00
1.89	1.00	77.78
6.39	0.00	100.00
6.30	3.00	94.87
5.25	1.00	75.00
3.64	4.00	92.22
0.64	1.00	100.00
0.05	1.00	100.00
3.00	2.00	82.35
5.32	2.00	100.00
0.17	11.00	71.23
3.56	7.00	91.49
6.77	2.00	87.50
7.51	1.00	86.96
7.98	1.00	81.25
3.33	0.00	0.00
2.77	1.00	90.00
8.34	4.00	86.67
4.97	5.00	88.06
2.97	16.00	92.11
7.93	4.00	91.78
6.85	3.00	94.44
4.52	0.00	100.00
6.06	2.00	91.30
4.17	0.00	0.00
5.90	2.00	100.00
7.55	0.00	88.89
6.34	2.00	80.95
6.02	1.00	94.74
3.59	6.00	95.45
6.47	12.00	84.09
8.49	0.00	75.00
6.79	1.00	72.73
1.51	10.00	89.19
4.97	15.00	79.20
4.38	2.00	90.00
8.80	4.00	89.13
7.43	5.00	94.44
4.24	3.00	82.76
1.90	5.00	76.00
6.17	6.00	96.88
1.62	1.00	100.00
1.04	1.00	80.00
4.92	4.00	89.29
6.31	0.00	75.00
2.41	3.00	90.91
4.43	2.00	92.86
1.47	1.00	100.00
7.46	2.00	86.67
2.69	2.00	100.00
1.07	2.00	66.67
1.40	4.00	75.00
0.32	1.00	100.00
1.17	7.00	90.91
2.41	12.00	89.60
4.85	7.00	90.00
1.14	6.00	96.88
4.44	2.00	100.00
8.81	17.00	93.57
2.06	1.00	100.00
1.12	2.00	78.95
5.16	0.00	100.00
6.67	12.00	89.68
4.85	2.00	50.00
2.53	0.00	100.00
5.21	2.00	72.73
5.18	0.00	100.00
5.69	1.00	100.00
4.67	1.00	50.00
2.67	1.00	90.91
3.28	4.00	90.48
2.00	9.00	75.38
4.13	3.00	91.30
8.60	5.00	93.02
4.10	0.00	100.00
7.44	0.00	100.00
1.01	1.00	100.00
2.64	18.00	91.67
0.12	1.00	81.82
5.60	9.00	89.06
2.82	2.00	90.00
4.52	18.00	91.09
6.56	0.00	90.00
6.16	2.00	80.00
1.29	1.00	100.00
4.15	2.00	75.68
5.35	28.00	86.45
4.64	4.00	90.00
0.92	1.00	79.07
0.92	0.00	77.78
3.45	6.00	95.35
2.30	6.00	95.35
2.22	9.00	85.19
5.46	0.00	100.00
7.95	4.00	94.44
0.80	5.00	56.52
2.04	1.00	85.00
5.31	0.00	0.00
4.78	0.00	100.00
4.38	0.00	100.00
6.00	6.00	91.30
8.39	13.00	80.00
1.31	7.00	86.44
1.32	1.00	85.71
1.06	3.00	93.33
8.41	0.00	50.00
1.17	7.00	88.52
0.38	5.00	98.18
3.27	2.00	80.00
5.90	1.00	85.71
3.21	0.00	85.71
6.97	2.00	88.00
2.06	8.00	93.02
7.93	1.00	83.33
4.69	1.00	83.33
5.03	2.00	83.33
1.89	0.00	87.50
0.49	1.00	16.67
6.54	13.00	92.04
8.01	5.00	100.00
1.44	2.00	87.50
1.08	1.00	80.00
1.51	4.00	89.29
4.59	0.00	83.33
8.50	1.00	100.00
7.57	0.00	83.33
5.62	2.00	83.33
5.25	2.00	77.78
0.33	4.00	94.29
0.62	2.00	81.25
3.03	1.00	84.62
5.75	3.00	94.59
4.52	1.00	100.00
3.70	1.00	82.35
0.40	2.00	100.00
8.30	3.00	75.00
0.52	2.00	80.00
2.91	1.00	85.71
0.53	5.00	87.67
3.07	5.00	92.00
7.35	9.00	87.76
0.82	9.00	87.76
0.10	9.00	87.76
0.83	3.00	84.21
2.74	2.00	80.00
2.75	1.00	80.00
6.35	1.00	78.57
0.05	1.00	100.00
2.92	5.00	97.50
7.55	1.00	80.00
1.88	2.00	95.00
0.37	1.00	83.33
2.54	1.00	78.57
8.21	5.00	100.00
6.00	2.00	66.67
1.89	5.00	93.88
7.03	2.00	100.00
3.11	13.00	78.16
4.71	6.00	88.89
2.81	2.00	90.91
0.68	1.00	77.78
7.11	3.00	88.24
1.32	3.00	84.62
5.84	0.00	71.43
2.20	11.00	88.10
3.13	0.00	83.33
7.19	5.00	86.49
3.03	5.00	86.49
5.59	1.00	100.00
7.51	1.00	85.71
8.98	3.00	81.25
4.32	2.00	91.67
7.34	3.00	78.95
4.91	17.00	85.93
0.95	5.00	100.00
4.98	0.00	80.00
6.45	1.00	80.00
8.31	1.00	100.00
8.07	1.00	87.50
1.65	1.00	93.33
5.41	0.00	100.00
8.12	1.00	83.33
2.79	11.00	95.45
6.51	1.00	71.43
4.25	2.00	90.00
7.87	2.00	100.00
8.22	0.00	100.00
4.76	1.00	75.00
0.16	1.00	75.00
3.19	17.00	93.72
8.65	27.00	88.65
0.28	11.00	87.31
3.60	1.00	100.00
4.47	2.00	83.33
6.71	4.00	85.54
2.49	6.00	89.47
6.96	8.00	85.00
4.69	9.00	90.59
8.12	3.00	83.33
2.89	0.00	33.33
2.04	3.00	86.90
0.97	2.00	40.00
5.73	2.00	91.67
4.58	1.00	100.00
8.71	2.00	85.00
6.24	3.00	90.00
8.34	2.00	100.00
3.52	8.00	94.51
5.41	2.00	100.00
0.53	6.00	85.45
3.68	3.00	92.86
2.44	1.00	100.00
4.48	2.00	100.00
8.95	1.00	92.59
4.91	1.00	92.86
3.12	1.00	77.78
7.02	7.00	92.55
8.55	0.00	100.00
3.09	0.00	100.00
3.88	3.00	87.18
8.63	0.00	90.91
6.96	0.00	72.73
1.96	1.00	100.00
4.40	7.00	87.72
5.72	2.00	90.54
2.68	5.00	79.63
5.41	4.00	92.50
6.65	3.00	100.00
2.74	16.00	81.95
0.50	5.00	93.02
8.58	3.00	93.33
0.31	4.00	88.57
1.50	8.00	81.25
8.74	17.00	87.57
2.36	7.00	91.03
5.43	10.00	89.76
2.80	29.00	80.00
8.07	6.00	89.09
4.03	15.00	87.23
4.24	5.00	83.33
5.68	12.00	92.77
1.77	20.00	91.42
2.57	11.00	91.49
2.57	9.00	83.33
8.78	13.00	87.74
0.30	15.00	88.59
5.83	23.00	92.69
2.53	11.00	88.24
6.15	6.00	94.03
4.74	1.00	89.29
2.02	11.00	90.91
1.07	5.00	88.64
2.31	0.00	0.00
8.55	6.00	82.76
4.35	5.00	93.18
7.33	4.00	93.15
2.71	6.00	90.00
8.68	4.00	95.08
6.46	10.00	93.48
0.04	5.00	100.00
2.98	9.00	73.58
8.44	5.00	87.88
6.78	12.00	97.47
2.12	22.00	87.10
6.43	8.00	86.78
4.13	3.00	92.59
2.33	2.00	93.75
3.04	1.00	78.26
5.31	3.00	88.61
3.66	4.00	88.00
0.15	2.00	100.00
4.73	12.00	87.06
5.76	1.00	91.30
3.42	17.00	92.81
5.86	20.00	82.00
4.33	6.00	90.11
7.94	1.00	96.61
6.60	9.00	93.08
1.57	1.00	87.50
7.93	5.00	92.45
3.53	3.00	93.18
0.10	8.00	88.16
0.83	1.00	95.45
6.68	1.00	75.00
6.55	3.00	82.14
0.97	2.00	100.00
3.60	3.00	87.50
7.89	4.00	87.50
0.78	1.00	94.12
6.89	1.00	91.30
1.03	10.00	89.66
7.12	4.00	96.36
8.05	1.00	85.71
3.96	8.00	90.48
1.00	12.00	79.73
4.45	1.00	89.80
7.65	6.00	87.32
5.05	8.00	84.72
8.52	8.00	84.72
6.98	10.00	84.51
2.40	4.00	84.21
6.29	6.00	92.86
3.54	6.00	91.78
8.54	6.00	91.78
4.07	5.00	81.58
4.26	0.00	85.71
7.79	13.00	88.46
2.63	15.00	89.47
1.19	4.00	92.73
6.47	6.00	91.43
7.08	3.00	89.58
3.45	10.00	94.44
1.75	7.00	91.67
0.21	3.00	92.31
0.03	4.00	93.48
6.93	1.00	57.14
2.49	13.00	88.96
0.10	0.00	100.00
4.44	9.00	94.81
5.15	0.00	100.00
1.14	9.00	89.89
6.22	8.00	93.62
4.94	4.00	80.00
2.19	2.00	89.19
8.38	6.00	90.28
7.64	19.00	85.00
3.40	8.00	83.33
8.40	42.00	88.73
1.74	10.00	84.72
8.15	4.00	84.62
1.68	17.00	89.22
3.65	2.00	90.48
2.04	7.00	96.70
0.02	10.00	88.07
3.61	5.00	89.47
1.49	21.00	83.80
6.04	7.00	90.91
6.83	19.00	90.24
1.44	8.00	85.44
8.12	9.00	66.13
4.91	0.00	75.00
3.54	0.00	100.00
3.06	0.00	66.67
7.12	5.00	96.61
7.88	1.00	100.00
4.50	0.00	94.74
8.19	2.00	92.86
5.91	0.00	100.00
7.68	0.00	88.71
2.65	13.00	88.51
7.32	7.00	74.36
2.23	4.00	95.00
5.98	15.00	94.20
5.84	2.00	84.62
6.64	5.00	96.97
